2.075706e-01    3.455401e-11
2.301540e-01    2.513628e-12
2.535576e-01    1.662519e-13
2.777233e-01    1.006520e-14
3.025960e-01    5.613624e-16
3.281238e-01    2.901659e-17
3.542580e-01    1.397956e-18
3.809526e-01    6.310917e-20
4.081648e-01    2.682884e-21
4.358548e-01    1.079037e-22
4.639851e-01    4.123571e-24
4.925213e-01    1.503348e-25
5.214310e-01    5.248295e-27
5.506843e-01    1.760587e-28
1.359000e-02    1.712045e-01
1.445089e-02    1.574903e-01
1.702813e-02    1.217342e-01
2.130561e-02    7.780800e-02
2.725698e-02    4.057572e-02
3.484642e-02    1.722674e-02
4.402961e-02    6.002124e-03
5.475487e-02    1.736259e-03
6.696443e-02    4.215291e-04
8.059570e-02    8.668831e-05
9.558258e-02    1.522850e-05
1.118566e-01    2.303852e-06
1.293483e-01    3.026092e-07
1.479876e-01    3.479068e-08
1.677056e-01    3.529262e-09
1.884343e-01    3.183929e-10
2.101078e-01    2.574084e-11
2.326627e-01    1.878731e-12
2.560380e-01    1.246683e-13
2.801757e-01    7.572146e-15
3.050210e-01    4.236647e-16
3.305220e-01    2.196744e-17
3.566299e-01    1.061571e-18
3.832989e-01    4.806583e-20
4.104864e-01    2.049265e-21
4.381522e-01    8.265088e-23
4.662592e-01    3.167094e-24
4.947728e-01    1.157670e-25
5.236607e-01    4.051748e-27
5.528930e-01    1.362517e-28
1.677778e-02    1.248748e-01
1.763677e-02    1.143820e-01
2.020837e-02    8.745008e-02
2.447655e-02    5.517470e-02
3.041514e-02    2.847981e-02
3.798853e-02    1.202635e-02
4.715267e-02    4.185014e-03
5.785618e-02    1.212097e-03
7.004161e-02    2.949806e-04
8.364671e-02    6.084177e-05
9.860570e-02    1.072246e-05
1.148505e-01    1.627667e-06
1.323118e-01    2.145468e-07
1.509200e-01    2.475548e-08
1.706063e-01    2.520502e-09
1.913031e-01    2.282311e-10
2.129447e-01    1.852020e-11
2.354677e-01    1.356727e-12
2.588114e-01    9.035972e-14
2.829180e-01    5.508171e-15
3.077327e-01    3.092812e-16
3.332037e-01    1.609245e-17
3.592823e-01    7.803113e-19
3.859228e-01    3.544814e-20
4.130825e-01    1.516189e-21
4.407214e-01    6.134219e-23
4.688024e-01    2.357691e-24
4.972907e-01    8.643339e-26
5.261543e-01    3.033660e-27
5.553631e-01    1.022942e-28
2.030111e-02    8.659501e-02
2.115802e-02    7.904589e-02
2.372341e-02    5.991217e-02
2.798136e-02    3.742664e-02
3.390588e-02    1.917538e-02
4.146162e-02    8.069138e-03
5.060479e-02    2.807443e-03
6.128437e-02    8.145735e-04
7.344324e-02    1.987897e-04
8.701953e-02    4.113594e-05
1.019478e-01    7.275361e-06
1.181604e-01    1.108534e-06
1.355882e-01    1.466864e-07
1.541622e-01    1.699290e-08
1.738136e-01    1.737162e-09
1.944752e-01    1.579432e-10
2.160815e-01    1.286911e-11
2.385694e-01    9.465972e-13
2.618783e-01    6.329976e-14
2.859506e-01    3.874057e-15
3.107315e-01    2.183807e-16
3.361694e-01    1.140645e-17
3.622157e-01    5.551697e-19
3.888247e-01    2.531273e-20
4.159538e-01    1.086532e-21
4.435630e-01    4.411097e-23
4.716151e-01    1.701082e-24
5.000756e-01    6.256391e-26
5.289122e-01    2.202751e-27
5.580951e-01    7.450032e-29
2.416000e-02    5.712133e-02
2.501464e-02    5.200837e-02
2.757326e-02    3.917070e-02
3.182007e-02    2.429930e-02
3.772926e-02    1.238914e-02
4.526575e-02    5.204178e-03
5.438608e-02    1.812042e-03
6.503957e-02    5.269803e-04
7.716948e-02    1.290099e-04
9.071434e-02    2.679230e-05
1.056091e-01    4.756921e-06
1.217865e-01    7.277662e-07
1.391779e-01    9.670990e-08
1.577144e-01    1.125214e-08
1.773278e-01    1.155383e-09
1.979510e-01    1.055171e-10
2.195188e-01    8.635956e-12
2.419683e-01    6.380590e-13
2.652392e-01    4.285630e-14
2.892739e-01    2.634335e-15
3.140179e-01    1.491351e-16
3.394197e-01    7.822393e-18
3.654306e-01    3.822931e-19
3.920051e-01    1.750033e-20
4.191007e-01    7.541166e-22
4.466774e-01    3.073134e-23
4.746980e-01    1.189456e-24
5.031280e-01    4.390189e-26
5.319352e-01    1.550991e-27
5.610896e-01    5.263019e-29
2.835444e-02    3.589771e-02
2.920663e-02    3.262775e-02
3.175794e-02    2.447084e-02
3.599270e-02    1.511346e-02
4.188533e-02    7.684936e-03
4.940101e-02    3.226996e-03
5.849664e-02    1.125372e-03
6.912190e-02    3.281951e-04
8.122050e-02    8.062576e-05
9.473136e-02    1.680961e-05
1.095899e-01    2.997068e-06
1.257292e-01    4.605538e-07
1.430811e-01    6.148220e-08
1.615771e-01    7.187140e-09
1.811493e-01    7.415239e-10
2.017309e-01    6.804857e-11
2.232570e-01    5.596409e-12
2.456649e-01    4.154853e-13
2.688945e-01    2.804064e-14
2.928885e-01    1.731794e-15
3.175925e-01    9.849705e-17
3.429550e-01    5.189927e-18
3.689275e-01    2.547718e-19
3.954647e-01    1.171348e-20
4.225239e-01    5.068871e-22
4.500652e-01    2.074119e-23
4.780517e-01    8.059813e-25
5.064486e-01    2.986267e-26
5.352237e-01    1.058930e-27
5.643473e-01    3.606199e-29
3.288444e-02    2.153661e-02
3.373400e-02    1.955415e-02
3.627745e-02    1.462938e-02
4.049928e-02    9.013938e-03
4.637413e-02    4.578921e-03
5.386748e-02    1.924231e-03
6.293657e-02    6.725451e-04
7.353153e-02    1.967639e-04
8.559647e-02    4.852213e-05
9.907080e-02    1.015907e-05
1.138904e-01    1.819506e-06
1.299888e-01    2.809308e-07
1.472982e-01    3.768845e-08
1.657506e-01    4.428046e-09
1.852784e-01    4.592157e-10
2.058152e-01    4.236114e-11
2.272964e-01    3.502043e-12
2.496596e-01    2.613511e-13
2.728448e-01    1.772944e-14
2.967950e-01    1.100560e-15
3.214558e-01    6.290937e-17
3.467760e-01    3.331082e-18
3.727072e-01    1.643084e-19
3.992040e-01    7.589729e-21
4.262239e-01    3.299351e-22
4.537272e-01    1.356034e-23
4.816767e-01    5.292030e-25
5.100379e-01    1.968913e-26
5.387786e-01    7.009804e-28
5.678687e-01    2.396451e-29
3.775000e-02    1.235973e-02
3.859675e-02    1.121594e-02
4.113182e-02    8.381312e-03
4.533985e-02    5.159848e-03
5.119572e-02    2.621859e-03
5.866522e-02    1.103593e-03
6.770600e-02    3.867833e-04
7.826859e-02    1.135625e-04
9.029760e-02    2.811987e-05
1.037329e-01    5.914077e-06
1.185109e-01    1.064346e-06
1.345655e-01    1.651705e-07
1.518296e-01    2.227559e-08
1.702354e-01    2.631375e-09
1.897157e-01    2.743966e-10
2.102046e-01    2.545332e-11
2.316377e-01    2.116025e-12
2.539530e-01    1.587960e-13
2.770906e-01    1.083196e-14
3.009938e-01    6.760730e-16
3.256084e-01    3.885305e-17
3.508832e-01    2.068140e-18
3.767701e-01    1.025388e-19
4.032237e-01    4.760292e-21
4.302016e-01    2.079486e-22
4.576640e-01    8.587304e-24
4.855739e-01    3.366702e-25
5.138968e-01    1.258176e-26
5.426003e-01    4.498715e-28
5.716547e-01    1.544383e-29
4.295111e-02    6.796943e-03
4.379488e-02    6.166851e-03
4.632106e-02    4.607080e-03
5.051444e-02    2.836951e-03
5.635016e-02    1.443245e-03
6.379434e-02    6.088603e-04
7.280505e-02    2.140683e-04
8.333326e-02    6.309557e-05
9.532408e-02    1.569225e-05
1.087179e-01    3.316232e-06
1.234517e-01    5.998872e-07
1.394598e-01    9.359726e-08
1.566756e-01    1.269385e-08
1.750318e-01    1.508157e-09
1.944616e-01    1.581931e-10
2.148995e-01    1.476129e-11
2.362814e-01    1.234469e-12
2.585456e-01    9.319063e-14
2.816326e-01    6.394313e-15
3.054857e-01    4.014246e-16
3.300510e-01    2.320168e-17
3.552775e-01    1.241969e-18
3.811171e-01    6.191587e-20
4.075246e-01    2.889827e-21
4.344575e-01    1.268986e-22
4.618764e-01    5.266902e-24
4.897440e-01    2.075077e-25
5.180259e-01    7.791735e-27
5.466899e-01    2.798831e-28
5.757060e-01    9.650957e-30
4.848778e-02    3.586482e-03
4.932839e-02    3.254218e-03
5.184518e-02    2.431977e-03
5.602308e-02    1.498995e-03
6.183751e-02    7.639667e-04
6.925493e-02    3.231689e-04
7.823384e-02    1.140213e-04
8.872570e-02    3.374691e-05
1.006761e-01    8.432300e-06
1.140261e-01    1.791078e-06
1.287130e-01    3.257606e-07
1.446719e-01    5.111791e-08
1.618366e-01    6.973966e-09
1.801402e-01    8.336446e-10
1.995166e-01    8.798698e-11
2.199004e-01    8.261901e-12
2.412281e-01    6.952980e-13
2.634381e-01    5.281924e-14
2.864713e-01    3.646894e-15
3.102713e-01    2.303622e-16
3.347843e-01    1.339563e-17
3.599594e-01    7.213424e-19
3.857488e-01    3.617125e-20
4.121073e-01    1.697864e-21
4.389926e-01    7.497074e-23
4.663651e-01    3.128428e-24
4.941877e-01    1.238998e-25
5.224261e-01    4.675896e-27
5.510480e-01    1.687833e-28
5.800235e-01    5.847539e-30
5.436000e-02    1.817526e-03
5.519730e-02    1.649506e-03
5.770420e-02    1.233638e-03
6.186582e-02    7.614626e-04
6.765783e-02    3.889509e-04
7.504709e-02    1.650347e-04
8.399251e-02    5.844865e-05
9.444609e-02    1.737539e-05
1.063540e-01    4.363001e-06
1.196577e-01    9.317135e-07
1.342953e-01    1.704328e-07
1.502023e-01    2.690565e-08
1.673130e-01    3.693752e-09
1.855613e-01    4.443879e-10
2.048811e-01    4.721125e-11
2.252079e-01    4.462556e-12
2.464782e-01    3.780619e-13
2.686311e-01    2.891126e-14
2.916075e-01    2.009376e-15
3.153513e-01    1.277556e-16
3.398090e-01    7.476866e-18
3.649298e-01    4.051670e-19
3.906661e-01    2.044249e-20
4.169727e-01    9.653536e-22
4.438075e-01    4.287659e-23
4.711309e-01    1.799401e-24
4.989060e-01    7.165918e-26
5.270982e-01    2.718882e-27
5.556755e-01    9.865143e-29
5.846079e-01    3.434945e-30
6.056778e-02    8.851476e-04
6.140160e-02    8.035753e-04
6.389814e-02    6.015750e-04
6.804268e-02    3.719681e-04
7.381119e-02    1.904817e-04
8.117091e-02    8.109105e-05
9.008122e-02    2.883489e-05
1.004946e-01    8.611798e-06
1.123579e-01    2.173661e-06
1.256131e-01    4.668035e-07
1.401988e-01    8.590462e-08
1.560513e-01    1.364756e-08
1.731054e-01    1.885970e-09
1.912954e-01    2.284366e-10
2.105559e-01    2.443664e-11
2.308225e-01    2.325979e-12
2.520326e-01    1.984377e-13
2.741252e-01    1.528140e-14
2.970418e-01    1.069479e-15
3.207265e-01    6.846567e-17
3.451258e-01    4.034132e-18
3.701895e-01    2.200638e-19
3.958697e-01    1.117561e-20
4.221217e-01    5.311049e-22
4.489032e-01    2.373553e-23
4.761748e-01    1.002112e-24
5.038997e-01    4.014145e-26
5.320432e-01    1.531671e-27
5.605734e-01    5.587958e-29
5.894602e-01    1.955980e-30
6.711111e-02    4.144175e-04
6.794131e-02    3.763682e-04
7.042701e-02    2.820819e-04
7.455371e-02    1.747581e-04
8.029766e-02    8.973891e-05
8.762650e-02    3.833818e-05
9.650009e-02    1.369038e-05
1.068715e-01    4.108688e-06
1.186881e-01    1.042686e-06
1.318925e-01    2.252448e-07
1.464240e-01    4.171296e-08
1.622194e-01    6.670935e-09
1.792141e-01    9.282346e-10
1.973430e-01    1.132311e-10
2.165413e-01    1.220052e-11
2.367450e-01    1.169811e-12
2.578918e-01    1.005361e-13
2.799212e-01    7.799124e-15
3.027750e-01    5.498190e-16
3.263975e-01    3.545287e-17
3.507357e-01    2.103847e-18
3.757392e-01    1.155695e-19
4.013606e-01    5.909265e-21
4.275551e-01    2.827095e-22
4.542805e-01    1.271694e-23
4.814977e-01    5.403136e-25
5.091696e-01    2.177649e-26
5.372619e-01    8.358788e-28
5.657425e-01    3.067122e-29
5.945814e-01    1.079591e-30
7.399000e-02    1.865705e-04
7.481641e-02    1.695115e-04
7.729084e-02    1.272060e-04
8.139895e-02    7.897338e-05
8.711730e-02    4.067183e-05
9.441397e-02    1.744030e-05
1.032493e-01    6.255481e-06
1.135769e-01    1.886920e-06
1.253448e-01    4.815682e-07
1.384962e-01    1.046717e-07
1.529711e-01    1.951185e-08
1.687069e-01    3.142085e-09
1.856396e-01    4.403651e-10
2.037047e-01    5.411722e-11
2.228380e-01    5.875252e-12
2.429759e-01    5.676509e-13
2.640565e-01    4.916122e-14
2.860198e-01    3.843071e-15
3.088079e-01    2.730015e-16
3.323654e-01    1.773680e-17
3.566394e-01    1.060401e-18
3.815799e-01    5.867792e-20
4.071396e-01    3.021866e-21
4.332737e-01    1.455863e-22
4.599405e-01    6.593628e-24
4.871004e-01    2.820125e-25
5.147169e-01    1.143951e-26
5.427554e-01    4.418496e-28
5.711839e-01    1.631125e-29
5.999724e-01    5.775027e-31
8.120444e-02    8.077608e-05
8.202693e-02    7.342313e-05
8.448963e-02    5.517231e-05
8.857843e-02    3.432858e-05
9.427020e-02    1.773370e-05
1.015334e-01    7.633776e-06
1.103290e-01    2.750732e-06
1.206111e-01    8.341321e-07
1.323282e-01    2.141371e-07
1.454246e-01    4.684263e-08
1.598405e-01    8.791841e-09
1.755143e-01    1.426024e-09
1.923825e-01    2.013610e-10
2.103811e-01    2.493719e-11
2.294465e-01    2.728700e-12
2.495158e-01    2.657481e-13
2.705274e-01    2.320012e-14
2.924217e-01    1.828198e-15
3.151412e-01    1.309086e-16
3.386307e-01    8.572405e-18
3.628378e-01    5.165050e-19
3.877124e-01    2.880035e-20
4.132076e-01    1.494343e-21
4.392787e-01    7.252262e-23
4.658839e-01    3.308077e-24
4.929841e-01    1.424736e-25
5.205424e-01    5.818368e-27
5.485246e-01    2.262079e-28
5.768985e-01    8.403694e-30
6.056343e-01    2.993619e-31
8.875444e-02    3.363452e-05
8.957286e-02    3.058713e-05
9.202342e-02    2.301623e-05
9.609221e-02    1.435397e-05
1.017564e-01    7.438753e-06
1.089850e-01    3.215027e-06
1.177393e-01    1.164048e-06
1.279742e-01    3.549253e-07
1.396388e-01    9.167321e-08
1.526779e-01    2.018714e-08
1.670327e-01    3.815891e-09
1.826420e-01    6.235785e-10
1.994431e-01    8.874012e-11
2.173727e-01    1.107831e-11
2.363676e-01    1.222180e-12
2.563655e-01    1.200185e-13
2.773053e-01    1.056546e-14
2.991278e-01    8.395407e-16
3.217758e-01    6.061620e-17
3.451945e-01    4.002125e-18
3.693317e-01    2.430985e-19
3.941377e-01    1.366362e-20
4.195655e-01    7.145131e-22
4.455708e-01    3.494213e-23
4.721119e-01    1.605778e-24
4.991497e-01    6.966135e-26
5.266473e-01    2.864950e-27
5.545706e-01    1.121476e-28
5.828875e-01    4.193977e-30
6.115681e-01    1.503601e-31
9.664000e-02    1.346989e-05
9.745421e-02    1.225543e-05
9.989223e-02    9.235379e-06
1.039403e-01    5.773416e-06
1.095761e-01    3.001891e-06
1.167688e-01    1.302821e-06
1.254804e-01    4.740461e-07
1.356664e-01    1.453614e-07
1.472767e-01    3.778294e-08
1.602566e-01    8.377472e-09
1.745480e-01    1.595244e-09
1.900905e-01    2.627167e-10
2.068221e-01    3.768952e-11
2.246801e-01    4.744435e-12
2.436018e-01    5.278768e-13
2.635256e-01    5.228543e-14
2.843908e-01    4.642797e-15
3.061387e-01    3.721293e-16
3.287124e-01    2.710091e-17
3.520575e-01    1.804658e-18
3.761221e-01    1.105470e-19
4.008567e-01    6.265144e-21
4.262145e-01    3.302979e-22
4.521513e-01    1.628161e-23
4.786255e-01    7.540534e-25
5.055982e-01    3.296006e-26
5.330326e-01    1.365528e-27
5.608945e-01    5.383520e-29
5.891520e-01    2.027213e-30
6.177750e-01    7.316545e-32
1.048611e-01    5.188310e-06
1.056710e-01    4.722901e-06
1.080961e-01    3.564399e-06
1.121228e-01    2.233772e-06
1.177292e-01    1.165417e-06
1.248849e-01    5.079662e-07
1.335525e-01    1.857759e-07
1.436881e-01    5.730072e-08
1.552421e-01    1.499125e-08
1.681608e-01    3.347641e-09
1.823868e-01    6.423221e-10
1.978603e-01    1.066334e-10
2.145200e-01    1.542591e-11
2.323038e-01    1.958622e-12
2.511498e-01    2.198443e-13
2.709968e-01    2.197010e-14
2.917848e-01    1.968457e-15
3.134553e-01    1.591983e-16
3.359520e-01    1.169797e-17
3.592208e-01    7.859043e-19
3.832100e-01    4.856477e-20
4.078704e-01    2.776156e-21
4.331554e-01    1.475998e-22
4.590210e-01    7.336099e-24
4.854258e-01    3.425085e-25
5.123308e-01    1.508926e-26
5.396994e-01    6.299354e-28
5.674975e-01    2.501959e-29
5.956930e-01    9.489264e-31
6.242561e-01    3.448730e-32
1.134178e-01    1.922090e-06
1.142232e-01    1.750578e-06
1.166349e-01    1.323213e-06
1.206397e-01    8.313595e-07
1.262158e-01    4.352672e-07
1.333335e-01    1.905587e-07
1.419557e-01    7.005980e-08
1.520393e-01    2.173997e-08
1.635355e-01    5.726043e-09
1.763911e-01    1.288057e-09
1.905496e-01    2.490881e-10
2.059518e-01    4.169501e-11
2.225372e-01    6.083918e-12
2.402445e-01    7.793666e-13
2.590123e-01    8.827748e-14
2.787799e-01    8.903601e-15
2.994880e-01    8.051703e-16
3.210784e-01    6.572551e-17
3.434954e-01    4.874436e-18
3.666851e-01    3.304977e-19
3.905962e-01    2.060897e-20
4.151797e-01    1.188649e-21
4.403893e-01    6.375261e-23
4.661811e-01    3.195940e-24
4.925138e-01    1.504660e-25
5.193485e-01    6.683052e-27
5.466488e-01    2.812198e-28
5.743806e-01    1.125571e-29
6.025118e-01    4.300974e-31
6.310126e-01    1.574462e-32
1.223100e-01    6.848707e-07
1.231108e-01    6.240902e-07
1.255089e-01    4.724820e-07
1.294911e-01    2.976331e-07
1.350361e-01    1.563922e-07
1.421146e-01    6.877976e-08
1.506903e-01    2.542439e-08
1.607204e-01    7.938421e-09
1.721570e-01    2.105385e-09
1.849477e-01    4.771822e-10
1.990367e-01    9.302641e-11
2.143655e-01    1.570492e-11
2.308744e-01    2.312016e-12
2.485028e-01    2.989008e-13
2.671899e-01    3.417452e-14
2.868756e-01    3.479723e-15
3.075011e-01    3.177059e-16
3.290089e-01    2.618409e-17
3.513435e-01    1.960559e-18
3.744515e-01    1.341972e-19
3.982818e-01    8.446997e-21
4.227858e-01    4.917095e-22
4.479173e-01    2.661268e-23
4.736326e-01    1.345993e-24
4.998906e-01    6.392136e-26
5.266526e-01    2.863196e-27
5.538821e-01    1.214762e-28
5.815451e-01    4.901005e-30
6.096096e-01    1.887302e-31
6.380458e-01    6.960878e-33
1.315378e-01    2.347098e-07
1.323339e-01    2.139967e-07
1.347179e-01    1.622751e-07
1.386770e-01    1.024977e-07
1.441902e-01    5.405738e-08
1.512285e-01    2.388495e-08
1.597563e-01    8.878212e-09
1.697316e-01    2.789808e-09
1.811070e-01    7.451679e-10
1.938310e-01    1.702035e-10
2.078485e-01    3.345737e-11
2.231019e-01    5.698021e-12
2.395321e-01    8.465354e-13
2.570792e-01    1.104778e-13
2.756833e-01    1.275376e-14
2.952847e-01    1.311388e-15
3.158251e-01    1.209199e-16
3.372477e-01    1.006481e-17
3.594973e-01    7.610812e-19
3.825210e-01    5.260731e-20
4.062679e-01    3.343554e-21
4.306897e-01    1.964969e-22
4.557405e-01    1.073502e-23
4.813768e-01    5.479497e-25
5.075575e-01    2.625650e-26
5.342442e-01    1.186417e-27
5.614004e-01    5.076588e-29
5.889921e-01    2.065167e-30
6.169875e-01    8.016672e-32
6.453568e-01    2.979831e-33
1.411011e-01    7.736454e-08
1.418924e-01    7.057651e-08
1.442621e-01    5.360792e-08
1.481975e-01    3.395353e-08
1.536780e-01    1.797511e-08
